File,Run,Module,latency:stats:count,latency:stats:mean
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[93],157,39.8414
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[94],159,39.778
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[95],154,39.8611
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[96],154,39.8274
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[97],152,39.9084
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[98],154,39.8907
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[99],157,39.8479
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[100],157,39.8672
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[101],158,39.7351
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[102],155,39.8714
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[103],159,39.8814
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[104],152,39.874
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[105],156,39.9164
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[106],155,39.8072
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[107],156,39.9094
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[108],157,39.7995
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[109],153,39.8594
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[110],155,39.8054
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[111],156,39.868
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[112],156,39.8666
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[113],156,39.8812
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[114],156,39.8554
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[115],161,39.8577
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[116],156,39.8984
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[117],155,39.8723
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[118],159,39.8709
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[119],153,39.8826
